date,transaction_vol
2017-03-15 00:00,109950.0000000000
2017-03-16 00:00,106635.0000000000
2017-03-17 00:00,89920.0000000000
2017-03-18 00:00,84599.0000000000
2017-03-19 00:00,80264.0000000000
2017-03-20 00:00,84298.0000000000
2017-03-21 00:00,78821.0000000000
2017-03-22 00:00,82434.0000000000
2017-03-23 00:00,87775.0000000000
2017-03-24 00:00,84394.0000000000
2017-03-25 00:00,79534.0000000000
2017-03-26 00:00,94570.0000000000
2017-03-27 00:00,84348.0000000000
2017-03-28 00:00,93064.0000000000
2017-03-29 00:00,96209.0000000000
2017-03-30 00:00,103102.0000000000
2017-03-31 00:00,80572.0000000000
2017-04-01 00:00,88948.0000000000
2017-04-02 00:00,100221.0000000000
2017-04-03 00:00,86279.0000000000
2017-04-04 00:00,87411.0000000000
2017-04-05 00:00,95177.0000000000
2017-04-06 00:00,92846.0000000000
2017-04-07 00:00,72144.0000000000
2017-04-08 00:00,74557.0000000000
2017-04-09 00:00,75487.0000000000
2017-04-10 00:00,75891.0000000000
2017-04-11 00:00,80347.0000000000
2017-04-12 00:00,84124.0000000000
2017-04-13 00:00,81155.0000000000
2017-04-14 00:00,74820.0000000000
2017-04-15 00:00,70634.0000000000
2017-04-16 00:00,72546.0000000000
2017-04-17 00:00,83303.0000000000
2017-04-18 00:00,85734.0000000000
2017-04-19 00:00,85450.0000000000
2017-04-20 00:00,81278.0000000000
2017-04-21 00:00,73539.0000000000
2017-04-22 00:00,77073.0000000000
2017-04-23 00:00,80531.0000000000
2017-04-24 00:00,93033.0000000000
2017-04-25 00:00,89642.0000000000
2017-04-26 00:00,104494.0000000000
2017-04-27 00:00,106193.0000000000
2017-04-28 00:00,91335.0000000000
2017-04-29 00:00,95202.0000000000
2017-04-30 00:00,112202.0000000000
2017-05-01 00:00,110354.0000000000
2017-05-02 00:00,97334.0000000000
2017-05-03 00:00,114877.0000000000
2017-05-04 00:00,108514.0000000000
2017-05-05 00:00,95014.0000000000
2017-05-06 00:00,106631.0000000000
2017-05-07 00:00,117509.0000000000
2017-05-08 00:00,112933.0000000000
2017-05-09 00:00,109673.0000000000
2017-05-10 00:00,117189.0000000000
2017-05-11 00:00,107241.0000000000
2017-05-12 00:00,101332.0000000000
2017-05-13 00:00,101348.0000000000
2017-05-14 00:00,122792.0000000000
2017-05-15 00:00,116341.0000000000
2017-05-16 00:00,140135.0000000000
2017-05-17 00:00,137409.0000000000
2017-05-18 00:00,161568.0000000000
2017-05-19 00:00,130912.0000000000
2017-05-20 00:00,149699.0000000000
2017-05-21 00:00,176255.0000000000
2017-05-22 00:00,187121.0000000000
2017-05-23 00:00,187293.0000000000
2017-05-24 00:00,183010.0000000000
2017-05-25 00:00,169818.0000000000
2017-05-26 00:00,149450.0000000000
2017-05-27 00:00,155271.0000000000
2017-05-28 00:00,158547.0000000000
2017-05-29 00:00,193618.0000000000
2017-05-30 00:00,214126.0000000000
2017-05-31 00:00,199160.0000000000
2017-06-01 00:00,194911.0000000000
2017-06-02 00:00,175666.0000000000
2017-06-03 00:00,180136.0000000000
2017-06-04 00:00,190305.0000000000
2017-06-05 00:00,200523.0000000000
2017-06-06 00:00,207180.0000000000
2017-06-07 00:00,187700.0000000000
2017-06-08 00:00,215831.0000000000
2017-06-09 00:00,213356.0000000000
2017-06-10 00:00,240490.0000000000
2017-06-11 00:00,292941.0000000000
2017-06-12 00:00,280054.0000000000
2017-06-13 00:00,250410.0000000000
2017-06-14 00:00,261617.0000000000
2017-06-15 00:00,248003.0000000000
2017-06-16 00:00,242022.0000000000
2017-06-17 00:00,245957.0000000000
2017-06-18 00:00,286209.0000000000
2017-06-19 00:00,308488.0000000000
2017-06-20 00:00,221289.0000000000
2017-06-21 00:00,284225.0000000000
2017-06-22 00:00,276012.0000000000
2017-06-23 00:00,250570.0000000000
2017-06-24 00:00,231135.0000000000
2017-06-25 00:00,316788.0000000000
2017-06-26 00:00,252995.0000000000
2017-06-27 00:00,274241.0000000000
2017-06-28 00:00,263791.0000000000
2017-06-29 00:00,252652.0000000000
2017-06-30 00:00,240465.0000000000
2017-07-01 00:00,248617.0000000000
2017-07-02 00:00,302032.0000000000
2017-07-03 00:00,281465.0000000000
2017-07-04 00:00,271606.0000000000
2017-07-05 00:00,258791.0000000000
2017-07-06 00:00,295389.0000000000
2017-07-07 00:00,248142.0000000000
2017-07-08 00:00,225189.0000000000
2017-07-09 00:00,302633.0000000000
2017-07-10 00:00,291677.0000000000
2017-07-11 00:00,283828.0000000000
2017-07-12 00:00,260745.0000000000
2017-07-13 00:00,249381.0000000000
2017-07-14 00:00,231961.0000000000
2017-07-15 00:00,249138.0000000000
2017-07-16 00:00,248473.0000000000
2017-07-17 00:00,271055.0000000000
2017-07-18 00:00,270122.0000000000
2017-07-19 00:00,250065.0000000000
2017-07-20 00:00,232560.0000000000
2017-07-21 00:00,205574.0000000000
2017-07-22 00:00,260490.0000000000
2017-07-23 00:00,263095.0000000000
2017-07-24 00:00,242956.0000000000
2017-07-25 00:00,223010.0000000000
2017-07-26 00:00,225435.0000000000
2017-07-27 00:00,246494.0000000000
2017-07-28 00:00,198773.0000000000
2017-07-29 00:00,206624.0000000000
2017-07-30 00:00,250090.0000000000
2017-07-31 00:00,218582.0000000000
2017-08-01 00:00,231068.0000000000
2017-08-02 00:00,236335.0000000000
2017-08-03 00:00,257160.0000000000
2017-08-04 00:00,261400.0000000000
2017-08-05 00:00,265127.0000000000
2017-08-06 00:00,281172.0000000000
2017-08-07 00:00,318866.0000000000
2017-08-08 00:00,280308.0000000000
2017-08-09 00:00,338241.0000000000
2017-08-10 00:00,356682.0000000000
2017-08-11 00:00,338654.0000000000
2017-08-12 00:00,333011.0000000000
2017-08-13 00:00,410061.0000000000
2017-08-14 00:00,413246.0000000000
2017-08-15 00:00,413624.0000000000
2017-08-16 00:00,428007.0000000000
2017-08-17 00:00,443356.0000000000
2017-08-18 00:00,377418.0000000000
2017-08-19 00:00,309926.0000000000
2017-08-20 00:00,392880.0000000000
2017-08-21 00:00,364727.0000000000
2017-08-22 00:00,374711.0000000000
2017-08-23 00:00,352465.0000000000
2017-08-24 00:00,352621.0000000000
2017-08-25 00:00,306268.0000000000
2017-08-26 00:00,324173.0000000000
2017-08-27 00:00,363799.0000000000
2017-08-28 00:00,394649.0000000000
2017-08-29 00:00,400220.0000000000
2017-08-30 00:00,384421.0000000000
2017-08-31 00:00,390997.0000000000
2017-09-01 00:00,331797.0000000000
2017-09-02 00:00,302525.0000000000
2017-09-03 00:00,442592.0000000000
2017-09-04 00:00,444572.0000000000
2017-09-05 00:00,496376.0000000000
2017-09-06 00:00,448347.0000000000
2017-09-07 00:00,463670.0000000000
2017-09-08 00:00,383654.0000000000
2017-09-09 00:00,325128.0000000000
2017-09-10 00:00,365384.0000000000
2017-09-11 00:00,404898.0000000000
2017-09-12 00:00,365679.0000000000
2017-09-13 00:00,380251.0000000000
2017-09-14 00:00,441767.0000000000
2017-09-15 00:00,373764.0000000000
2017-09-16 00:00,289517.0000000000
2017-09-17 00:00,362764.0000000000
2017-09-18 00:00,337752.0000000000
2017-09-19 00:00,324984.0000000000
2017-09-20 00:00,317074.0000000000
2017-09-21 00:00,271470.0000000000
2017-09-22 00:00,260107.0000000000
2017-09-23 00:00,280929.0000000000
2017-09-24 00:00,306614.0000000000
2017-09-25 00:00,306075.0000000000
2017-09-26 00:00,309047.0000000000
2017-09-27 00:00,329208.0000000000
2017-09-28 00:00,326502.0000000000
2017-09-29 00:00,295798.0000000000
2017-09-30 00:00,283871.0000000000
2017-10-01 00:00,306095.0000000000
2017-10-02 00:00,327906.0000000000
2017-10-03 00:00,307399.0000000000
2017-10-04 00:00,314808.0000000000
2017-10-05 00:00,319882.0000000000
2017-10-06 00:00,291091.0000000000
2017-10-07 00:00,296829.0000000000
2017-10-08 00:00,328172.0000000000
2017-10-09 00:00,349605.0000000000
2017-10-10 00:00,344305.0000000000
2017-10-11 00:00,363411.0000000000
2017-10-12 00:00,379136.0000000000
2017-10-13 00:00,332169.0000000000
2017-10-14 00:00,328921.0000000000
2017-10-15 00:00,408297.0000000000
2017-10-16 00:00,505611.0000000000
2017-10-17 00:00,470449.0000000000
2017-10-18 00:00,494184.0000000000
2017-10-19 00:00,546837.0000000000
2017-10-20 00:00,462902.0000000000
2017-10-21 00:00,435493.0000000000
2017-10-22 00:00,468168.0000000000
2017-10-23 00:00,492288.0000000000
2017-10-24 00:00,460419.0000000000
2017-10-25 00:00,466406.0000000000
2017-10-26 00:00,486147.0000000000
2017-10-27 00:00,484554.0000000000
2017-10-28 00:00,494176.0000000000
2017-10-29 00:00,532626.0000000000
2017-10-30 00:00,519906.0000000000
2017-10-31 00:00,527783.0000000000
2017-11-01 00:00,529277.0000000000
2017-11-02 00:00,485790.0000000000
2017-11-03 00:00,398758.0000000000
2017-11-04 00:00,417102.0000000000
2017-11-05 00:00,511663.0000000000
2017-11-06 00:00,470418.0000000000
2017-11-07 00:00,480413.0000000000
2017-11-08 00:00,467172.0000000000
2017-11-09 00:00,457427.0000000000
2017-11-10 00:00,394378.0000000000
2017-11-11 00:00,434380.0000000000
2017-11-12 00:00,443176.0000000000
2017-11-13 00:00,475984.0000000000
2017-11-14 00:00,540593.0000000000
2017-11-15 00:00,491482.0000000000
2017-11-16 00:00,508590.0000000000
2017-11-17 00:00,459679.0000000000
2017-11-18 00:00,464563.0000000000
2017-11-19 00:00,530141.0000000000
2017-11-20 00:00,524044.0000000000
2017-11-21 00:00,546489.0000000000
2017-11-22 00:00,537068.0000000000
2017-11-23 00:00,525529.0000000000
2017-11-24 00:00,561166.0000000000
2017-11-25 00:00,542484.0000000000
2017-11-26 00:00,608695.0000000000
2017-11-27 00:00,638989.0000000000
2017-11-28 00:00,663579.0000000000
2017-11-29 00:00,655457.0000000000
2017-11-30 00:00,622720.0000000000
2017-12-01 00:00,627785.0000000000
2017-12-02 00:00,693808.0000000000
2017-12-03 00:00,701834.0000000000
2017-12-04 00:00,693090.0000000000
2017-12-05 00:00,791746.0000000000
2017-12-06 00:00,659068.0000000000
2017-12-07 00:00,766411.0000000000
2017-12-08 00:00,707223.0000000000
2017-12-09 00:00,716575.0000000000
2017-12-10 00:00,828899.0000000000
2017-12-11 00:00,872340.0000000000
2017-12-12 00:00,909631.0000000000
2017-12-13 00:00,942559.0000000000
2017-12-14 00:00,904346.0000000000
2017-12-15 00:00,899857.0000000000
2017-12-16 00:00,876574.0000000000
2017-12-17 00:00,984021.0000000000
2017-12-18 00:00,1092234.0000000000
2017-12-19 00:00,986104.0000000000
2017-12-20 00:00,1072665.0000000000
2017-12-21 00:00,1103523.0000000000
2017-12-22 00:00,918881.0000000000
2017-12-23 00:00,758234.0000000000
2017-12-24 00:00,752361.0000000000
2017-12-25 00:00,813510.0000000000
2017-12-26 00:00,912752.0000000000
2017-12-27 00:00,949503.0000000000
2017-12-28 00:00,1090191.0000000000
2017-12-29 00:00,1136659.0000000000
2017-12-30 00:00,946981.0000000000
2017-12-31 00:00,908945.0000000000
2018-01-01 00:00,1153936.0000000000
2018-01-02 00:00,1238030.0000000000
2018-01-03 00:00,1349890.0000000000
2018-01-04 00:00,1271577.0000000000
2018-01-05 00:00,1226417.0000000000
2018-01-06 00:00,1152722.0000000000
2018-01-07 00:00,1215473.0000000000
2018-01-08 00:00,1256240.0000000000
2018-01-09 00:00,1177685.0000000000
2018-01-10 00:00,1173965.0000000000
2018-01-11 00:00,1118757.0000000000
2018-01-12 00:00,1179321.0000000000
2018-01-13 00:00,1081593.0000000000
2018-01-14 00:00,1206420.0000000000
2018-01-15 00:00,1277936.0000000000
2018-01-16 00:00,1277083.0000000000
2018-01-17 00:00,1205184.0000000000
2018-01-18 00:00,1043257.0000000000
2018-01-19 00:00,984489.0000000000
2018-01-20 00:00,1006530.0000000000
2018-01-21 00:00,972911.0000000000
2018-01-22 00:00,928494.0000000000
2018-01-23 00:00,913668.0000000000
2018-01-24 00:00,788515.0000000000
2018-01-25 00:00,953429.0000000000
2018-01-26 00:00,831992.0000000000
2018-01-27 00:00,889104.0000000000
2018-01-28 00:00,936845.0000000000
2018-01-29 00:00,906578.0000000000
2018-01-30 00:00,877284.0000000000
2018-01-31 00:00,1008759.0000000000
2018-02-01 00:00,981133.0000000000
2018-02-02 00:00,814486.0000000000
2018-02-03 00:00,800876.0000000000
2018-02-04 00:00,875761.0000000000
2018-02-05 00:00,888219.0000000000
2018-02-06 00:00,818625.0000000000
2018-02-07 00:00,681344.0000000000
2018-02-08 00:00,789807.0000000000
2018-02-09 00:00,848390.0000000000
2018-02-10 00:00,773496.0000000000
2018-02-11 00:00,829020.0000000000
2018-02-12 00:00,745822.0000000000
2018-02-13 00:00,746384.0000000000
2018-02-14 00:00,777318.0000000000
2018-02-15 00:00,704758.0000000000
2018-02-16 00:00,772079.0000000000
2018-02-17 00:00,756092.0000000000
2018-02-18 00:00,811384.0000000000
2018-02-19 00:00,886897.0000000000
2018-02-20 00:00,850504.0000000000
2018-02-21 00:00,761893.0000000000
2018-02-22 00:00,733084.0000000000
2018-02-23 00:00,732861.0000000000
2018-02-24 00:00,690582.0000000000
2018-02-25 00:00,737453.0000000000
2018-02-26 00:00,694583.0000000000
2018-02-27 00:00,720368.0000000000
2018-02-28 00:00,684404.0000000000
2018-03-01 00:00,744666.0000000000
2018-03-02 00:00,673465.0000000000
2018-03-03 00:00,643241.0000000000
2018-03-04 00:00,752756.0000000000
2018-03-05 00:00,712591.0000000000
2018-03-06 00:00,783757.0000000000
2018-03-07 00:00,690139.0000000000
2018-03-08 00:00,650058.0000000000
2018-03-09 00:00,591377.0000000000
2018-03-10 00:00,608899.0000000000
2018-03-11 00:00,677908.0000000000
2018-03-12 00:00,699093.0000000000
2018-03-13 00:00,671198.0000000000
2018-03-14 00:00,654531.0000000000
2018-03-15 00:00,654584.0000000000
2018-03-16 00:00,593203.0000000000
2018-03-17 00:00,684094.0000000000
2018-03-18 00:00,703891.0000000000
2018-03-19 00:00,661791.0000000000
2018-03-20 00:00,697872.0000000000
2018-03-21 00:00,619453.0000000000
2018-03-22 00:00,677103.0000000000
2018-03-23 00:00,613203.0000000000
2018-03-24 00:00,526372.0000000000
2018-03-25 00:00,626615.0000000000
2018-03-26 00:00,584055.0000000000
2018-03-27 00:00,579858.0000000000
2018-03-28 00:00,583673.0000000000
2018-03-29 00:00,633616.0000000000
2018-03-30 00:00,584396.0000000000
2018-03-31 00:00,545141.0000000000
2018-04-01 00:00,598505.0000000000
2018-04-02 00:00,645977.0000000000
2018-04-03 00:00,628441.0000000000
2018-04-04 00:00,695871.0000000000
2018-04-05 00:00,647981.0000000000
2018-04-06 00:00,535865.0000000000
2018-04-07 00:00,595733.0000000000
2018-04-08 00:00,609799.0000000000
2018-04-09 00:00,571388.0000000000
2018-04-10 00:00,609102.0000000000
2018-04-11 00:00,692606.0000000000
2018-04-12 00:00,730344.0000000000
2018-04-13 00:00,611188.0000000000
2018-04-14 00:00,619985.0000000000
2018-04-15 00:00,664402.0000000000
2018-04-16 00:00,742823.0000000000
2018-04-17 00:00,703293.0000000000
2018-04-18 00:00,814318.0000000000
2018-04-19 00:00,832220.0000000000
2018-04-20 00:00,746104.0000000000
2018-04-21 00:00,748858.0000000000
2018-04-22 00:00,802870.0000000000
2018-04-23 00:00,816357.0000000000
2018-04-24 00:00,799014.0000000000
2018-04-25 00:00,793873.0000000000
2018-04-26 00:00,764479.0000000000
2018-04-27 00:00,775321.0000000000
2018-04-28 00:00,756651.0000000000
2018-04-29 00:00,778133.0000000000
2018-04-30 00:00,713839.0000000000
2018-05-01 00:00,787722.0000000000
2018-05-02 00:00,839586.0000000000
2018-05-03 00:00,1000526.0000000000
2018-05-04 00:00,789261.0000000000
2018-05-05 00:00,691273.0000000000
2018-05-06 00:00,789863.0000000000
2018-05-07 00:00,820098.0000000000
2018-05-08 00:00,831127.0000000000
2018-05-09 00:00,854827.0000000000
2018-05-10 00:00,826099.0000000000
2018-05-11 00:00,788487.0000000000
2018-05-12 00:00,762439.0000000000
2018-05-13 00:00,801788.0000000000
2018-05-14 00:00,779210.0000000000
2018-05-15 00:00,807257.0000000000
2018-05-16 00:00,835761.0000000000
2018-05-17 00:00,831831.0000000000
2018-05-18 00:00,846288.0000000000
2018-05-19 00:00,777283.0000000000
2018-05-20 00:00,802211.0000000000
2018-05-21 00:00,822409.0000000000
2018-05-22 00:00,833377.0000000000
2018-05-23 00:00,811167.0000000000
2018-05-24 00:00,800838.0000000000
2018-05-25 00:00,761932.0000000000
2018-05-26 00:00,776024.0000000000
2018-05-27 00:00,861002.0000000000
2018-05-28 00:00,812183.0000000000
2018-05-29 00:00,817167.0000000000
2018-05-30 00:00,832842.0000000000
2018-05-31 00:00,758242.0000000000
2018-06-01 00:00,768017.0000000000
2018-06-02 00:00,809997.0000000000
2018-06-03 00:00,807165.0000000000
2018-06-04 00:00,780654.0000000000
2018-06-05 00:00,754070.0000000000
2018-06-06 00:00,775828.0000000000
2018-06-07 00:00,719460.0000000000
2018-06-08 00:00,769573.0000000000
2018-06-09 00:00,771280.0000000000
2018-06-10 00:00,768985.0000000000
2018-06-11 00:00,770199.0000000000
2018-06-12 00:00,797637.0000000000
2018-06-13 00:00,765916.0000000000
2018-06-14 00:00,763803.0000000000
2018-06-15 00:00,639775.0000000000
2018-06-16 00:00,648548.0000000000
2018-06-17 00:00,695753.0000000000
2018-06-18 00:00,778765.0000000000
2018-06-19 00:00,803076.0000000000
2018-06-20 00:00,752035.0000000000
2018-06-21 00:00,770457.0000000000
2018-06-22 00:00,675918.0000000000
2018-06-23 00:00,671994.0000000000
2018-06-24 00:00,837265.0000000000
2018-06-25 00:00,732170.0000000000
2018-06-26 00:00,771938.0000000000
2018-06-27 00:00,744784.0000000000
2018-06-28 00:00,735092.0000000000
2018-06-29 00:00,632981.0000000000
2018-06-30 00:00,622633.0000000000
2018-07-01 00:00,489559.0000000000
2018-07-02 00:00,573532.0000000000
2018-07-03 00:00,447112.0000000000
2018-07-04 00:00,527586.0000000000
2018-07-05 00:00,459075.0000000000
2018-07-06 00:00,484105.0000000000
2018-07-07 00:00,631505.0000000000
2018-07-08 00:00,651926.0000000000
2018-07-09 00:00,691771.0000000000
2018-07-10 00:00,643920.0000000000
2018-07-11 00:00,566058.0000000000
2018-07-12 00:00,563317.0000000000
2018-07-13 00:00,508951.0000000000
2018-07-14 00:00,453706.0000000000
2018-07-15 00:00,703999.0000000000
2018-07-16 00:00,701220.0000000000
2018-07-17 00:00,745633.0000000000
2018-07-18 00:00,734799.0000000000
2018-07-19 00:00,671048.0000000000
2018-07-20 00:00,620409.0000000000
2018-07-21 00:00,675608.0000000000
2018-07-22 00:00,758657.0000000000
2018-07-23 00:00,784858.0000000000
2018-07-24 00:00,787667.0000000000
2018-07-25 00:00,723457.0000000000
2018-07-26 00:00,788740.0000000000
2018-07-27 00:00,704375.0000000000
2018-07-28 00:00,715450.0000000000
2018-07-29 00:00,757372.0000000000
2018-07-30 00:00,743679.0000000000
2018-07-31 00:00,756818.0000000000
2018-08-01 00:00,779514.0000000000
2018-08-02 00:00,753682.0000000000
2018-08-03 00:00,719849.0000000000
2018-08-04 00:00,703797.0000000000
2018-08-05 00:00,699184.0000000000
2018-08-06 00:00,637248.0000000000
2018-08-07 00:00,566043.0000000000
2018-08-08 00:00,538508.0000000000
2018-08-09 00:00,614322.0000000000
2018-08-10 00:00,656735.0000000000
2018-08-11 00:00,641852.0000000000
2018-08-12 00:00,695765.0000000000
2018-08-13 00:00,689810.0000000000
2018-08-14 00:00,648396.0000000000
2018-08-15 00:00,716104.0000000000
2018-08-16 00:00,608030.0000000000
2018-08-17 00:00,627907.0000000000
2018-08-18 00:00,599331.0000000000
2018-08-19 00:00,663691.0000000000
2018-08-20 00:00,604915.0000000000
2018-08-21 00:00,595206.0000000000
2018-08-22 00:00,600174.0000000000
2018-08-23 00:00,595533.0000000000
2018-08-24 00:00,577119.0000000000
2018-08-25 00:00,572149.0000000000
2018-08-26 00:00,645544.0000000000
2018-08-27 00:00,614366.0000000000
2018-08-28 00:00,545811.0000000000
2018-08-29 00:00,593481.0000000000
2018-08-30 00:00,576035.0000000000
2018-08-31 00:00,655090.0000000000
2018-09-01 00:00,620550.0000000000
2018-09-02 00:00,631378.0000000000
2018-09-03 00:00,589565.0000000000
2018-09-04 00:00,626836.0000000000
2018-09-05 00:00,588448.0000000000
2018-09-06 00:00,581997.0000000000
2018-09-07 00:00,542910.0000000000
2018-09-08 00:00,565426.0000000000
2018-09-09 00:00,561596.0000000000
2018-09-10 00:00,557328.0000000000
2018-09-11 00:00,569986.0000000000
2018-09-12 00:00,555782.0000000000
2018-09-13 00:00,514483.0000000000
2018-09-14 00:00,479753.0000000000
2018-09-15 00:00,458380.0000000000
2018-09-16 00:00,553786.0000000000
2018-09-17 00:00,500200.0000000000
2018-09-18 00:00,507320.0000000000
2018-09-19 00:00,498190.0000000000
2018-09-20 00:00,543642.0000000000
2018-09-21 00:00,470576.0000000000
2018-09-22 00:00,467500.0000000000
2018-09-23 00:00,480437.0000000000
2018-09-24 00:00,518743.0000000000
2018-09-25 00:00,494155.0000000000
2018-09-26 00:00,503914.0000000000
2018-09-27 00:00,500394.0000000000
2018-09-28 00:00,434303.0000000000
2018-09-29 00:00,478937.0000000000
2018-09-30 00:00,474997.0000000000
2018-10-01 00:00,489985.0000000000
2018-10-02 00:00,559019.0000000000
2018-10-03 00:00,559059.0000000000
