date,block_size
2020-04-14 00:00,24617.8339000000
2020-04-15 00:00,26132.6630000000
2020-04-16 00:00,24940.0147000000
2020-04-17 00:00,24241.3836000000
2020-04-18 00:00,23182.6172000000
2020-04-19 00:00,26235.1019000000
2020-04-20 00:00,25505.9520000000
2020-04-21 00:00,25234.0367000000
2020-04-22 00:00,25935.7522000000
2020-04-23 00:00,25523.6028000000
2020-04-24 00:00,24955.1832000000
2020-04-25 00:00,25036.4715000000
2020-04-26 00:00,25745.5018000000
2020-04-27 00:00,26031.2439000000
2020-04-28 00:00,27918.5392000000
2020-04-29 00:00,28648.6624000000
2020-04-30 00:00,25911.5876000000
2020-05-01 00:00,23877.5301000000
2020-05-02 00:00,24805.5568000000
2020-05-03 00:00,26931.5288000000
2020-05-04 00:00,24549.8369000000
2020-05-05 00:00,27892.9012000000
2020-05-06 00:00,31358.1379000000
2020-05-07 00:00,27085.9929000000
2020-05-08 00:00,27767.6100000000
2020-05-09 00:00,27558.5588000000
2020-05-10 00:00,27596.7127000000
2020-05-11 00:00,26831.3034000000
2020-05-12 00:00,25699.2295000000
2020-05-13 00:00,25611.3826000000
2020-05-14 00:00,27245.8080000000
2020-05-15 00:00,26686.5261000000
2020-05-16 00:00,25474.7509000000
2020-05-17 00:00,26532.7379000000
2020-05-18 00:00,26810.4123000000
2020-05-19 00:00,27673.8521000000
2020-05-20 00:00,28560.8744000000
2020-05-21 00:00,28544.2317000000
2020-05-22 00:00,26825.6860000000
2020-05-23 00:00,26719.7861000000
2020-05-24 00:00,26733.1380000000
2020-05-25 00:00,28260.9085000000
2020-05-26 00:00,26742.6226000000
2020-05-27 00:00,27997.8754000000
2020-05-28 00:00,30587.3360000000
2020-05-29 00:00,27291.1654000000
2020-05-30 00:00,29246.1297000000
2020-05-31 00:00,29926.7816000000
2020-06-01 00:00,30183.4412000000
2020-06-02 00:00,27404.0976000000
2020-06-03 00:00,28850.0597000000
2020-06-04 00:00,27429.0068000000
2020-06-05 00:00,29092.8659000000
2020-06-06 00:00,29146.2057000000
2020-06-07 00:00,29020.0000000000
2020-06-08 00:00,28803.4003000000
2020-06-09 00:00,31132.5524000000
2020-06-10 00:00,30376.9215000000
2020-06-11 00:00,27908.8016000000
2020-06-12 00:00,25737.1316000000
2020-06-13 00:00,25232.5198000000
2020-06-14 00:00,29488.3126000000
2020-06-15 00:00,28865.4600000000
2020-06-16 00:00,28113.6426000000
2020-06-17 00:00,28987.0820000000
2020-06-18 00:00,30660.5853000000
2020-06-19 00:00,31025.7170000000
2020-06-20 00:00,34035.0300000000
2020-06-21 00:00,36768.5772000000
2020-06-22 00:00,37107.4865000000
2020-06-23 00:00,38414.8996000000
2020-06-24 00:00,38301.0836000000
2020-06-25 00:00,35299.8265000000
2020-06-26 00:00,36471.1090000000
2020-06-27 00:00,33620.3290000000
2020-06-28 00:00,34826.1362000000
2020-06-29 00:00,34530.4618000000
2020-06-30 00:00,35289.7138000000
2020-07-01 00:00,36443.5501000000
2020-07-02 00:00,35930.5186000000
2020-07-03 00:00,32045.9888000000
2020-07-04 00:00,29723.5365000000
2020-07-05 00:00,34618.7779000000
2020-07-06 00:00,35764.4498000000
2020-07-07 00:00,36713.5758000000
2020-07-08 00:00,36281.9247000000
2020-07-09 00:00,33697.2381000000
2020-07-10 00:00,31395.6121000000
2020-07-11 00:00,33336.9667000000
2020-07-12 00:00,38792.5477000000
2020-07-13 00:00,35585.0729000000
2020-07-14 00:00,36328.3018000000
2020-07-15 00:00,34882.9769000000
2020-07-16 00:00,35450.1898000000
2020-07-17 00:00,37268.0944000000
2020-07-18 00:00,38983.4176000000
2020-07-19 00:00,38791.8788000000
2020-07-20 00:00,38932.8127000000
2020-07-21 00:00,39104.4385000000
2020-07-22 00:00,38975.9615000000
2020-07-23 00:00,40048.2719000000
2020-07-24 00:00,43136.5364000000
2020-07-25 00:00,38984.2639000000
2020-07-26 00:00,42486.2407000000
2020-07-27 00:00,40422.0480000000
2020-07-28 00:00,40092.5737000000
2020-07-29 00:00,40010.1527000000
2020-07-30 00:00,41263.5049000000
2020-07-31 00:00,39209.1666000000
2020-08-01 00:00,38254.0644000000
2020-08-02 00:00,39129.3428000000
2020-08-03 00:00,38769.1272000000
2020-08-04 00:00,39206.8764000000
2020-08-05 00:00,40066.9071000000
2020-08-06 00:00,41219.4305000000
2020-08-07 00:00,40848.8510000000
2020-08-08 00:00,42772.6642000000
2020-08-09 00:00,43620.7141000000
2020-08-10 00:00,42269.4821000000
2020-08-11 00:00,42505.7682000000
2020-08-12 00:00,40795.5779000000
2020-08-13 00:00,41341.3939000000
2020-08-14 00:00,37661.6051000000
2020-08-15 00:00,39367.0826000000
2020-08-16 00:00,40553.4408000000
2020-08-17 00:00,41959.6670000000
2020-08-18 00:00,41022.7418000000
2020-08-19 00:00,40496.3122000000
2020-08-20 00:00,43308.0938000000
2020-08-21 00:00,38712.8685000000
2020-08-22 00:00,37989.6994000000
2020-08-23 00:00,39408.3389000000
2020-08-24 00:00,38405.2960000000
2020-08-25 00:00,38847.8526000000
2020-08-26 00:00,37957.9400000000
2020-08-27 00:00,38584.1451000000
2020-08-28 00:00,39742.9181000000
2020-08-29 00:00,41256.1350000000
2020-08-30 00:00,41087.7052000000
2020-08-31 00:00,41276.1536000000
2020-09-01 00:00,39749.0498000000
2020-09-02 00:00,39318.1092000000
2020-09-03 00:00,37486.8202000000
2020-09-04 00:00,36154.1840000000
2020-09-05 00:00,35863.6619000000
2020-09-06 00:00,36285.1487000000
2020-09-07 00:00,36067.2828000000
2020-09-08 00:00,36406.3451000000
2020-09-09 00:00,39038.3000000000
2020-09-10 00:00,37003.6529000000
2020-09-11 00:00,36724.0963000000
2020-09-12 00:00,37452.6361000000
2020-09-13 00:00,38897.9102000000
2020-09-14 00:00,38474.5749000000
2020-09-15 00:00,37223.7360000000
2020-09-16 00:00,58962.3070000000
2020-09-17 00:00,44704.5069000000
2020-09-18 00:00,39027.4416000000
2020-09-19 00:00,37318.5157000000
2020-09-20 00:00,38599.9138000000
2020-09-21 00:00,40220.7799000000
2020-09-22 00:00,38871.7935000000
2020-09-23 00:00,37675.5696000000
2020-09-24 00:00,37250.5367000000
2020-09-25 00:00,36645.7817000000
2020-09-26 00:00,36576.5978000000
2020-09-27 00:00,38711.6171000000
2020-09-28 00:00,38832.0592000000
2020-09-29 00:00,38204.0345000000
2020-09-30 00:00,36982.7628000000
2020-10-01 00:00,36777.6169000000
2020-10-02 00:00,34875.6689000000
2020-10-03 00:00,37137.7839000000
2020-10-04 00:00,37919.0659000000
2020-10-05 00:00,39562.4943000000
2020-10-06 00:00,37960.3123000000
2020-10-07 00:00,37122.8507000000
2020-10-08 00:00,37287.7054000000
2020-10-09 00:00,35619.1252000000
2020-10-10 00:00,35257.2705000000
2020-10-11 00:00,38653.3403000000
2020-10-12 00:00,38197.6886000000
2020-10-13 00:00,37256.4431000000
2020-10-14 00:00,39315.3986000000
2020-10-15 00:00,37899.5419000000
2020-10-16 00:00,34969.0496000000
2020-10-17 00:00,34910.8067000000
2020-10-18 00:00,38396.6069000000
2020-10-19 00:00,38669.9540000000
2020-10-20 00:00,39292.5874000000
2020-10-21 00:00,39063.1057000000
2020-10-22 00:00,37596.8509000000
2020-10-23 00:00,33660.1489000000
2020-10-24 00:00,33749.5962000000
2020-10-25 00:00,37986.7898000000
2020-10-26 00:00,38239.4882000000
2020-10-27 00:00,39478.6199000000
2020-10-28 00:00,38595.1787000000
2020-10-29 00:00,38738.3456000000
2020-10-30 00:00,37665.0769000000
2020-10-31 00:00,36835.6237000000
2020-11-01 00:00,39234.4714000000
2020-11-02 00:00,38728.6757000000
2020-11-03 00:00,38581.8276000000
2020-11-04 00:00,38995.5878000000
2020-11-05 00:00,40253.7074000000
2020-11-06 00:00,39365.5183000000
2020-11-07 00:00,35318.4050000000
2020-11-08 00:00,39392.0722000000
2020-11-09 00:00,40205.9664000000
2020-11-10 00:00,36841.6722000000
2020-11-11 00:00,37933.3123000000
2020-11-12 00:00,39420.3297000000
2020-11-13 00:00,36609.3375000000
2020-11-14 00:00,36700.9274000000
2020-11-15 00:00,38425.5775000000
2020-11-16 00:00,39878.5076000000
2020-11-17 00:00,38278.1619000000
2020-11-18 00:00,38213.0620000000
2020-11-19 00:00,40045.9760000000
2020-11-20 00:00,40068.9057000000
2020-11-21 00:00,40160.1498000000
2020-11-22 00:00,42080.2094000000
2020-11-23 00:00,41620.6051000000
2020-11-24 00:00,41412.3208000000
2020-11-25 00:00,40845.9717000000
2020-11-26 00:00,38198.5342000000
2020-11-27 00:00,34200.2161000000
2020-11-28 00:00,34758.3576000000
2020-11-29 00:00,40059.7326000000
2020-11-30 00:00,40442.3313000000
2020-12-01 00:00,38862.3706000000
2020-12-02 00:00,40517.3107000000
2020-12-03 00:00,41256.8225000000
2020-12-04 00:00,37959.3735000000
2020-12-05 00:00,38320.5285000000
2020-12-06 00:00,40446.5332000000
2020-12-07 00:00,42589.3580000000
2020-12-08 00:00,40708.5488000000
2020-12-09 00:00,39907.9623000000
2020-12-10 00:00,42283.2868000000
2020-12-11 00:00,36759.7310000000
2020-12-12 00:00,37848.0947000000
2020-12-13 00:00,40674.7630000000
2020-12-14 00:00,40987.1872000000
2020-12-15 00:00,42011.2828000000
2020-12-16 00:00,43488.5867000000
2020-12-17 00:00,40765.1802000000
2020-12-18 00:00,40849.3370000000
2020-12-19 00:00,39622.8747000000
2020-12-20 00:00,42077.7678000000
2020-12-21 00:00,42001.4360000000
2020-12-22 00:00,48718.6006000000
2020-12-23 00:00,42712.8521000000
2020-12-24 00:00,53910.6883000000
2020-12-25 00:00,45642.7009000000
2020-12-26 00:00,45285.6772000000
2020-12-27 00:00,46001.2196000000
2020-12-28 00:00,44844.3189000000
2020-12-29 00:00,43031.5002000000
2020-12-30 00:00,41259.4408000000
2020-12-31 00:00,40961.8220000000
2021-01-01 00:00,40867.9115000000
2021-01-02 00:00,43191.6998000000
2021-01-03 00:00,43281.8690000000
2021-01-04 00:00,43622.7659000000
2021-01-05 00:00,44095.4449000000
2021-01-06 00:00,44986.5312000000
2021-01-07 00:00,43531.8277000000
2021-01-08 00:00,42516.2475000000
2021-01-09 00:00,42569.2930000000
2021-01-10 00:00,45232.2658000000
2021-01-11 00:00,41753.6955000000
2021-01-12 00:00,40871.1923000000
2021-01-13 00:00,42959.3205000000
2021-01-14 00:00,43189.5849000000
2021-01-15 00:00,42897.9481000000
2021-01-16 00:00,42367.6749000000
2021-01-17 00:00,44460.4498000000
2021-01-18 00:00,45830.4760000000
2021-01-19 00:00,43990.6459000000
2021-01-20 00:00,43880.3989000000
2021-01-21 00:00,43215.4775000000
2021-01-22 00:00,42089.8788000000
2021-01-23 00:00,42597.8863000000
2021-01-24 00:00,45120.3133000000
2021-01-25 00:00,44249.4136000000
2021-01-26 00:00,44558.6033000000
2021-01-27 00:00,45230.5003000000
2021-01-28 00:00,46480.7485000000
2021-01-29 00:00,44631.5712000000
2021-01-30 00:00,44741.1502000000
2021-01-31 00:00,45845.1550000000
2021-02-01 00:00,46774.1021000000
2021-02-02 00:00,45657.6874000000
2021-02-03 00:00,44857.5121000000
2021-02-04 00:00,45489.9166000000
2021-02-05 00:00,42340.5470000000
2021-02-06 00:00,43063.8647000000
2021-02-07 00:00,44455.7882000000
2021-02-08 00:00,44975.3147000000
2021-02-09 00:00,44282.3814000000
2021-02-10 00:00,44877.7852000000
2021-02-11 00:00,46628.2319000000
2021-02-12 00:00,46880.8997000000
2021-02-13 00:00,44844.5647000000
2021-02-14 00:00,45511.3245000000
2021-02-15 00:00,44486.5661000000
2021-02-16 00:00,46239.4891000000
2021-02-17 00:00,46852.6443000000
2021-02-18 00:00,45788.8854000000
2021-02-19 00:00,45878.8376000000
2021-02-20 00:00,43973.8797000000
2021-02-21 00:00,46472.3087000000
2021-02-22 00:00,45588.9872000000
2021-02-23 00:00,45902.3483000000
2021-02-24 00:00,44062.7762000000
2021-02-25 00:00,45102.6628000000
2021-02-26 00:00,44217.5736000000
2021-02-27 00:00,44514.8610000000
2021-02-28 00:00,43232.2268000000
2021-03-01 00:00,44530.1089000000
2021-03-02 00:00,46007.8436000000
2021-03-03 00:00,45597.9345000000
2021-03-04 00:00,46125.9157000000
2021-03-05 00:00,43610.8287000000
2021-03-06 00:00,44382.5021000000
2021-03-07 00:00,44971.7292000000
2021-03-08 00:00,46984.5629000000
2021-03-09 00:00,45364.9368000000
2021-03-10 00:00,47001.5422000000
2021-03-11 00:00,46667.8677000000
2021-03-12 00:00,47105.4358000000
2021-03-13 00:00,47544.1358000000
2021-03-14 00:00,47933.3374000000
2021-03-15 00:00,46835.6672000000
2021-03-16 00:00,44587.1869000000
2021-03-17 00:00,49522.7742000000
2021-03-18 00:00,45534.0292000000
2021-03-19 00:00,44975.6530000000
2021-03-20 00:00,44754.9224000000
2021-03-21 00:00,46416.6878000000
2021-03-22 00:00,46317.4154000000
2021-03-23 00:00,45808.3229000000
2021-03-24 00:00,45832.8242000000
2021-03-25 00:00,43826.4651000000
2021-03-26 00:00,43801.1059000000
2021-03-27 00:00,43551.4945000000
2021-03-28 00:00,45570.4548000000
2021-03-29 00:00,45988.8921000000
2021-03-30 00:00,47733.5882000000
2021-03-31 00:00,46975.5861000000
2021-04-01 00:00,46575.6250000000
2021-04-02 00:00,45572.4754000000
2021-04-03 00:00,43023.0005000000
2021-04-04 00:00,44869.8450000000
2021-04-05 00:00,46977.3276000000
2021-04-06 00:00,46182.9901000000
2021-04-07 00:00,45256.6353000000
2021-04-08 00:00,46132.6133000000
2021-04-09 00:00,44571.0220000000
2021-04-10 00:00,43196.1858000000
2021-04-11 00:00,45671.4750000000
2021-04-12 00:00,46479.3156000000
2021-04-13 00:00,48022.3698000000
2021-04-14 00:00,44714.9600000000
2021-04-15 00:00,46847.2332000000
2021-04-16 00:00,48002.5257000000
2021-04-17 00:00,48609.7687000000
2021-04-18 00:00,48425.6892000000
2021-04-19 00:00,49146.5622000000
2021-04-20 00:00,52541.2191000000
2021-04-21 00:00,56893.9910000000
2021-04-22 00:00,55972.5533000000
2021-04-23 00:00,48464.4977000000
2021-04-24 00:00,49204.8792000000
2021-04-25 00:00,52203.5103000000
2021-04-26 00:00,52206.7337000000
2021-04-27 00:00,54544.9053000000
2021-04-28 00:00,55088.6798000000
2021-04-29 00:00,53703.1184000000
2021-04-30 00:00,53087.4027000000
2021-05-01 00:00,54311.8669000000
2021-05-02 00:00,54905.3679000000
2021-05-03 00:00,57881.5244000000
2021-05-04 00:00,55401.1981000000
2021-05-05 00:00,55764.5028000000
2021-05-06 00:00,55728.3802000000
2021-05-07 00:00,59411.0876000000
2021-05-08 00:00,58791.9153000000
2021-05-09 00:00,58275.7198000000
2021-05-10 00:00,56531.6271000000
2021-05-11 00:00,56999.3420000000
2021-05-12 00:00,57099.1338000000
2021-05-13 00:00,54078.3891000000
2021-05-14 00:00,53434.4441000000
2021-05-15 00:00,53585.4334000000
2021-05-16 00:00,55636.6736000000
2021-05-17 00:00,54864.0042000000
2021-05-18 00:00,62114.8038000000
2021-05-19 00:00,57839.0908000000
2021-05-20 00:00,56422.5752000000
2021-05-21 00:00,52705.4191000000
2021-05-22 00:00,55367.9890000000
2021-05-23 00:00,55558.3601000000
2021-05-24 00:00,54999.3535000000
2021-05-25 00:00,55924.8587000000
2021-05-26 00:00,53159.8394000000
2021-05-27 00:00,54542.7625000000
2021-05-28 00:00,51438.6569000000
2021-05-29 00:00,51142.0463000000
2021-05-30 00:00,51252.3097000000
2021-05-31 00:00,51721.4055000000
2021-06-01 00:00,52375.5492000000
2021-06-02 00:00,53090.9789000000
2021-06-03 00:00,52483.9888000000
2021-06-04 00:00,48275.9085000000
2021-06-05 00:00,45412.5034000000
2021-06-06 00:00,51527.7349000000
2021-06-07 00:00,53929.8025000000
2021-06-08 00:00,53023.7340000000
2021-06-09 00:00,52410.7929000000
2021-06-10 00:00,53181.8478000000
2021-06-11 00:00,49940.0084000000
2021-06-12 00:00,50332.9660000000
2021-06-13 00:00,52499.3901000000
2021-06-14 00:00,52969.4546000000
2021-06-15 00:00,54571.0903000000
2021-06-16 00:00,54330.9997000000
2021-06-17 00:00,54203.0275000000
2021-06-18 00:00,48107.9695000000
2021-06-19 00:00,50484.5528000000
2021-06-20 00:00,58102.6469000000
2021-06-21 00:00,58278.6498000000
2021-06-22 00:00,55348.2924000000
2021-06-23 00:00,53729.4543000000
2021-06-24 00:00,56432.6181000000
2021-06-25 00:00,52169.2622000000
2021-06-26 00:00,52188.7644000000
2021-06-27 00:00,57648.3896000000
2021-06-28 00:00,55100.0005000000
2021-06-29 00:00,54983.4174000000
2021-06-30 00:00,54672.5745000000
2021-07-01 00:00,52898.6859000000
2021-07-02 00:00,51324.0681000000
2021-07-03 00:00,52294.3894000000
2021-07-04 00:00,53374.9209000000
2021-07-05 00:00,54789.5024000000
2021-07-06 00:00,54607.5818000000
2021-07-07 00:00,54005.1205000000
2021-07-08 00:00,55487.7696000000
2021-07-09 00:00,52575.8303000000
2021-07-10 00:00,51546.3425000000
2021-07-11 00:00,53560.6751000000
2021-07-12 00:00,55715.6992000000
2021-07-13 00:00,58501.2250000000
2021-07-14 00:00,60816.9373000000
2021-07-15 00:00,58114.1309000000
2021-07-16 00:00,58065.8002000000
2021-07-17 00:00,59442.5819000000
2021-07-18 00:00,63629.3064000000
2021-07-19 00:00,63077.2338000000
2021-07-20 00:00,61689.4512000000
2021-07-21 00:00,59061.9533000000
2021-07-22 00:00,60054.9932000000
2021-07-23 00:00,60029.0819000000
2021-07-24 00:00,60451.5543000000
2021-07-25 00:00,62057.2405000000
2021-07-26 00:00,61870.3788000000
2021-07-27 00:00,62438.7805000000
2021-07-28 00:00,59280.7475000000
2021-07-29 00:00,59162.7476000000
2021-07-30 00:00,60120.9655000000
2021-07-31 00:00,64829.5138000000
2021-08-01 00:00,65164.5553000000
2021-08-02 00:00,65616.0321000000
2021-08-03 00:00,70097.2749000000
2021-08-04 00:00,71388.3528000000
2021-08-05 00:00,73362.3519000000
2021-08-06 00:00,69407.6964000000
2021-08-07 00:00,72026.5285000000
2021-08-08 00:00,74109.4085000000
2021-08-09 00:00,77673.0824000000
2021-08-10 00:00,74176.7932000000
2021-08-11 00:00,72339.7124000000
2021-08-12 00:00,78038.8477000000
2021-08-13 00:00,78113.1522000000
2021-08-14 00:00,74665.2055000000
2021-08-15 00:00,71465.8135000000
2021-08-16 00:00,72379.8737000000
2021-08-17 00:00,68402.3224000000
2021-08-18 00:00,68792.3778000000
2021-08-19 00:00,67668.0966000000
2021-08-20 00:00,71388.7409000000
2021-08-21 00:00,78248.4590000000
2021-08-22 00:00,80909.6045000000
2021-08-23 00:00,91973.0856000000
2021-08-24 00:00,85141.3396000000
2021-08-25 00:00,84591.9493000000
2021-08-26 00:00,81984.3738000000
2021-08-27 00:00,83747.1351000000
2021-08-28 00:00,84567.6983000000
2021-08-29 00:00,86971.6967000000
2021-08-30 00:00,81164.9309000000
2021-08-31 00:00,77913.6646000000
2021-09-01 00:00,73352.2122000000
2021-09-02 00:00,71796.7252000000
2021-09-03 00:00,74236.0915000000
2021-09-04 00:00,72251.1337000000
2021-09-05 00:00,73240.3586000000
2021-09-06 00:00,76352.7603000000
2021-09-07 00:00,67602.1342000000
2021-09-08 00:00,72676.2062000000
2021-09-09 00:00,72270.2866000000
2021-09-10 00:00,76405.5976000000
2021-09-11 00:00,80368.7256000000
2021-09-12 00:00,76076.5719000000
2021-09-13 00:00,78371.6064000000
2021-09-14 00:00,77512.0428000000
2021-09-15 00:00,84901.4190000000
2021-09-16 00:00,79592.1486000000
2021-09-17 00:00,77765.8293000000
2021-09-18 00:00,82860.6560000000
2021-09-19 00:00,86584.5358000000
2021-09-20 00:00,84717.6586000000
2021-09-21 00:00,84006.1136000000
2021-09-22 00:00,82224.7214000000
2021-09-23 00:00,87100.4353000000
2021-09-24 00:00,82294.9725000000
2021-09-25 00:00,85681.3351000000
2021-09-26 00:00,86369.3144000000
2021-09-27 00:00,89476.6576000000
2021-09-28 00:00,87281.3527000000
2021-09-29 00:00,82904.3098000000
2021-09-30 00:00,81217.0398000000
2021-10-01 00:00,81231.2678000000
2021-10-02 00:00,90622.8834000000
2021-10-03 00:00,90094.0415000000
2021-10-04 00:00,91693.4102000000
2021-10-05 00:00,86608.6955000000
2021-10-06 00:00,81270.1948000000
2021-10-07 00:00,81709.4240000000
2021-10-08 00:00,77828.6023000000
2021-10-09 00:00,75463.7890000000
2021-10-10 00:00,77155.7515000000
2021-10-11 00:00,78523.1352000000
2021-10-12 00:00,79415.4957000000
2021-10-13 00:00,72693.9314000000
2021-10-14 00:00,77339.6963000000
2021-10-15 00:00,67969.6246000000
2021-10-16 00:00,70980.9923000000
2021-10-17 00:00,70434.7042000000
2021-10-18 00:00,70772.4306000000
2021-10-19 00:00,70098.3444000000
2021-10-20 00:00,72322.8693000000
2021-10-21 00:00,73170.7398000000
2021-10-22 00:00,72291.7935000000
2021-10-23 00:00,71576.0643000000
2021-10-24 00:00,71494.1390000000
2021-10-25 00:00,69812.7114000000
2021-10-26 00:00,69414.2460000000
2021-10-27 00:00,67421.6422000000
2021-10-28 00:00,64129.0969000000
2021-10-29 00:00,62412.1221000000